User,Date,Tweet,Binders,Permalink,Retweet count,Likes count,Tweet value
Dr. Amalina,09.02.20 08:37,Para saintis dan doktor masih sedang membuat kajian untuk mengetahui secara lanjut tentang novel coronavirus ini dan sedang mencari penawar terbaik. Banyak maklumat yang belum diketahui. https://t.co/T2TQE4Srpl,,https://www.twitter.com/user/status/1226424761787527168,3600,4235,1080.79
Max Howroute▫️,09.02.20 06:50,More craziness from the quarantine zone in China. #coronavirus https://t.co/QNWZGooZ8a,,https://www.twitter.com/user/status/1226398023913279490,2360,2341,139.69
aizzzat,09.02.20 05:12,iMask with active Coronavirus cancellation. Starting at RM5k https://t.co/gLV6hMiPsA,,https://www.twitter.com/user/status/1226373225287864320,6546,6315,12.67
nat⁷,09.02.20 04:55,if the coronavirus gets any worse over the next few months and bts have to cancel tour like svt did i better not see ANY of you complaining because their safety is always most important and we all know that our safety is most important to them too,,https://www.twitter.com/user/status/1226369008364064773,17135,55376,49.54
Soompi,09.02.20 04:03,"#Chungha Donates Masks For Coronavirus Prevention To Children In Need On Her Birthday
https://t.co/6h8GmFaxa1 https://t.co/GWwqErt8eQ",,https://www.twitter.com/user/status/1226355806632697857,2714,13865,6389.2
The Spectator Index,08.02.20 22:23,BREAKING: Coronavirus death toll has surpassed that of SARS,,https://www.twitter.com/user/status/1226270472838320128,3622,6423,2598.05
ChiloBoliche🤗,08.02.20 22:07,abro hilo de memes de coronavirus https://t.co/WaAlS4HiMu,,https://www.twitter.com/user/status/1226266346134102019,4115,36590,55.36
Haddad Debochado,08.02.20 21:08,"Cientistas da Universidade Federal da Bahia descobrem teste que detecta coronavírus em 3 horas. 

É impressionante o que esses cientistas conseguem fazer durante a balbúrdia, será que estavam pelados no laboratório?",,https://www.twitter.com/user/status/1226251535694356480,2490,12967,272.31
Matt McCarthy,08.02.20 20:25,Here's what isn't being said about #coronavirus: for 15 years the United States ran a research program called PREDICT to identify &amp; stop pandemics. It was shut down in October. https://t.co/A5iuhutQU8,,https://www.twitter.com/user/status/1226240747202019329,6514,10817,31.41
Bad Moon Rising,08.02.20 19:25,"He preguntado en el grupo de WhatsApp de padres si es cierto que en el cole hay un niño con coronavirus.
Ahora, toca sentarme, abrirme una cerveza y disfrutar de mi obra.",,https://www.twitter.com/user/status/1226225438713950210,14050,92782,12.56
Chuck Woolery,08.02.20 18:49,"Most of of the news today is about the coronavirus and Democrats, I don't know which is worse. Both spread by Human contact and they both make you sick.",,https://www.twitter.com/user/status/1226216537905864705,3527,15739,1389.66
Mothership.sg,08.02.20 18:24,How to beat novel coronavirus https://t.co/WUuSUFPRAB,,https://www.twitter.com/user/status/1226210133862019074,9642,10383,412.97
Amanda 余美娜,08.02.20 18:05,"I don't want Chinese ppl to think this racism surrounding the Coronavirus panic is unique to us. Lots of parallels to this &amp; Ebola, even HIV/AIDS. Every time a new illness emerges, certain individuals are rendered as pathological entities, as objects of public moralizing. 1/",,https://www.twitter.com/user/status/1226205360995885062,2155,12324,50.95
Barstool Sports,08.02.20 17:55,He figured out the Coronavirus quicker than the CDC (via ig/sethtown_pudge17) https://t.co/Gr5wTxdpUe,,https://www.twitter.com/user/status/1226203009589313537,4977,22719,4965.08
Lay's hands,08.02.20 10:38,"200208 Yixing announces on weibo he created a track for a self composed song called 会好的 (lit trans It Will Get Better) to benefit the coronavirus outbreak. He is asking fans to help him finish it by adding melody &amp; lyrics to the track by 📧 xback@yxuniverse.com 💪
@layzhang https://t.co/15awCFtyYI",,https://www.twitter.com/user/status/1226092931494350848,2510,4104,124.21
Skim Kingdom2!!,08.02.20 04:59,"Something I've seen in Korean news emphasize but not in white news outlets is how ""coronavirus"" is not exactly the right term to use but specifically it should be refered to as ""a new strain of the coronavirus"" as the common cold is also a coronavirus.",,https://www.twitter.com/user/status/1226007716155535360,5850,22642,9.35
Jennifer Franco,08.02.20 04:54,"#BREAKING: A United States citizen has died from the new coronavirus in Wuhan, China, in what appeared to be the first death of an American from the outbreak. (1/2)",,https://www.twitter.com/user/status/1226006284966645760,6312,12533,129.15
Max Howroute▫️,08.02.20 01:59,"The sprinkle battalion is back on the streets of Wuhan, China. Night after night and more trucks than ever before. #coronavirus  https://t.co/NedT55hxSQ",,https://www.twitter.com/user/status/1225962215691497472,2104,2593,139.69
Travis Chi Wing Lau,08.02.20 00:25,"Cleared my throat and coughed in an elevator today and got my first ugly look from someone who clearly was afraid I had coronavirus. Because I'm petty, I decided to cough some more, and as they were leaving, I yelled ""racism is more contagious.""",,https://www.twitter.com/user/status/1225938708052037632,6879,67079,20.45
Weird News,07.02.20 22:45,US man wears plastic tent on plane to avoid coronavirus https://t.co/lZUoqF63RY https://t.co/7GJ6iFZRJZ,,https://www.twitter.com/user/status/1225913399025864704,2464,8702,427.46
The Spectator Index,07.02.20 22:34,"CORONAVIRUS

- 719 people dead
- 5900 in serious condition
- Over 34,000 infections
- Cases confirmed in 25 countries",,https://www.twitter.com/user/status/1225910691078389761,3668,7079,2598.05
Nat Shupe,07.02.20 21:03,"Disturbing from Communist China.

Chinese government are only suspecting these people have been exposed &amp; therefore are going to quarantine them w/ people who have #coronavirus. 

They are fighting because they don’t want to be quarantined w/ the infected. https://t.co/6Lvnr2Cj7o",,https://www.twitter.com/user/status/1225887958873464832,3416,4464,370.38
Racy 🇺🇸🇮🇹🇺🇸,07.02.20 20:02,"China in panic mode, trying all sorts of things to prevent the spread of coronavirus. Almost 27 cities were quarantined with 140 million people. 

People are curious to know what they are spraying all around streets. Really scary situation !! 

WTH are they spraying?? 🤔 https://t.co/oRFBabrxiY",,https://www.twitter.com/user/status/1225872467652153344,2125,2017,171.42
Secretary Pompeo,07.02.20 19:01,Proud to announce an additional $100M of existing funds to support #China in combating the #coronavirus. This commitment – along w/ hundreds of millions generously donated – demonstrates strong U.S. leadership in response to the outbreak. Together we can have a profound impact.,,https://www.twitter.com/user/status/1225857166030114816,2237,7859,2875.17
Miguel Díaz-Canel Bermúdez,07.02.20 18:22,"Interferón alfa 2B: El medicamento cubano usado en China contra el coronavirus. Nuestro apoyo al gobierno y pueblo chino en sus esfuerzos por combatir el coronavirus. 
#SomosCuba 
https://t.co/uqvFuv6hOe",,https://www.twitter.com/user/status/1225847292541968384,5246,6961,680.5
Planeta do Futebol 🌍,07.02.20 18:14,"Torcida do Botafogo canta no aeroporto do Galeão:

“Ih, Keisuke Honda vem aí
E muita taça eu vou ganhar
Coronavírus é o c...
Arigatô sayonara.”",,https://www.twitter.com/user/status/1225845348356284416,2919,23364,395.8
Secretary Pompeo,07.02.20 17:41,We have coordinated with U.S. organizations to transport more humanitarian relief to people in Wuhan. Personal protective equipment and other medical supplies donated by these organizations can help save lives in #China and help protect people from the #coronavirus. https://t.co/57SN2TXfLP,,https://www.twitter.com/user/status/1225836989393534976,4140,12308,3450.2
Muy Interesante MX,07.02.20 17:25,"#Ciencia | Una nueva investigación sugiere que los pangolines, que a menudo se usan en la medicina tradicional china, son la fuente animal probable del brote de #coronavirus. https://t.co/a3nEHTZyQb",,https://www.twitter.com/user/status/1225833023175905281,3096,4716,263.57
Reuters,07.02.20 17:07,Independent scientists questioned research that suggested that the outbreak of coronavirus disease spreading from China might have passed from bats to humans through the illegal traffic of pangolins https://t.co/dmDtfSL3Ek https://t.co/UtHYdB3gLU,,https://www.twitter.com/user/status/1225828341967720448,2005,3673,43740.76
Candace Owens,07.02.20 16:52,"Everyone is worried about the Coronavirus in China when we have a full-fledged Trump Derangement Syndrome outbreak here in the States, w/ no known vaccine or cure on the horizon. 

This is what it looks like, stage 4. 
Be sure to wash your hands as much as possible this season. https://t.co/5F487ETvQX",,https://www.twitter.com/user/status/1225824628964282368,14452,52703,4184.96
Nature,07.02.20 16:24,"Scientists say that the suggestion that pangolins are the animal source of the coronavirus outbreak seems plausible based on a genetic analysis, but they also caution that the researchers’ work is yet to be published in full. https://t.co/IPtz1h351E",,https://www.twitter.com/user/status/1225817544642174977,3105,5084,3693.13
Thomas Sutherland,07.02.20 15:53,"We're clearly being lied to, wtf is going on in China #coronavirus https://t.co/iorXQDe8Cw",,https://www.twitter.com/user/status/1225809838963396608,5868,9217,2.46
Mr,07.02.20 11:23,"Coronavirus: Africa are you ready??? 

Africans: Yeaaa 

Coronavirus: I said Africans are you readdyyyyyyy 🤘🏾🤘🏾🤘🏾🤘🏾🤘🏾 https://t.co/UDzFR9AuJM",,https://www.twitter.com/user/status/1225741981621637121,102874,430021,8.24
Loopsider,07.02.20 10:53,Madame Xi travaille dans un restaurant chinois à Paris. Elle a décidé de répondre à ceux qui ont peur de manger dans un restaurant asiatique à cause du Coronavirus. Et aussi aux réflexions racistes laissées sur le Facebook du restaurant. https://t.co/DUgz7CYXXh,,https://www.twitter.com/user/status/1225734220917723136,2929,4866,120.48
Donald J. Trump,07.02.20 10:31,"Just had a long and very good conversation by phone with President Xi of China. He is strong, sharp and powerfully focused on leading the counterattack on the Coronavirus. He feels they are doing very well, even building hospitals in a matter of only days. Nothing is easy, but...",,https://www.twitter.com/user/status/1225728755248828416,16859,100270,100705.5
The Spectator Index,07.02.20 09:55,BREAKING: Singapore announces three more cases of coronavirus in people who have not been to China,,https://www.twitter.com/user/status/1225719631232434176,1588,3830,2598.05
arep,07.02.20 09:43,Say hi to coronavirus https://t.co/GnnSEXA5ta,,https://www.twitter.com/user/status/1225716623199236096,4428,7802,23.24
Janis Mackey Frayer,07.02.20 07:15,"Scolded for warning of #coronavirus in #Wuhan, Li Wenliang told @Caixin, ‘A healthy society should have more than one voice.’ That phrase creating a social media earthquake rarely seen here, with posts about lies, fury &amp; free speech. Predictably, #China censors busy too. @NBCNews https://t.co/tj2irFx0EE",,https://www.twitter.com/user/status/1225679407672545280,2862,9075,49.87
Money Man,07.02.20 06:58,Can’t let nobody hit my blunt wit this coronavirus goin around somebody nasty ass lips might infect me,,https://www.twitter.com/user/status/1225675096112562177,1558,3554,462.1
Ranjan K Sahoo,07.02.20 06:57,"Drone shots of Wuhan. It’s literally a Ghost Town.

#Wuhan #CoronaVirus https://t.co/9F2cVanh16",,https://www.twitter.com/user/status/1225674997332471808,14487,9816,1.9
Saksith Saiyasombut,07.02.20 05:23,"Thai Public Health Min Anutin Charnvirakul was handing out surgical masks today for people to protect themselves against the Novel #Coronavirus. Apparently some foreign tourists didn't take them, which led to this unusual outburst by him suggesting they ""should be kicked out."" https://t.co/UcVJtYCqeM",,https://www.twitter.com/user/status/1225651245580349442,4119,922,36
',07.02.20 01:18,"El coronavirus está matando a mucha gente, pero acá los tarades de twitter lo toman a la broma y encima lo utilizan como causal de racismo para TODOS los asiáticos, tanto así q los asiáticos residentes en latam hicieron un video para q parasen con la xenofobia, son un asco men",,https://www.twitter.com/user/status/1225589527898677249,2124,7444,26.39
Janis Mackey Frayer,07.02.20 01:12,"An incredible outpouring in #China for Dr. Li Wenliang, the brave doctor who had warned of a strange #coronavirus in #Wuhan, only to be censured for ‘spreading rumors’. He died this morning after contracting the virus; he was 34. This sketch everywhere on social media. @NBCNews https://t.co/EQMxvWMkvf",,https://www.twitter.com/user/status/1225588052891844610,4353,8710,49.87
Bloomberg,07.02.20 00:50,BREAKING: Japan finds 41 more coronavirus cases from cruise ship off Yokohama. That brings the total of people infected on the ship to at least 61. https://t.co/b6cNQDNXi5 https://t.co/QM7Y1nTdkk,,https://www.twitter.com/user/status/1225582668038971392,1753,1802,13995.7
Mohd Redzuan Abdul Manap,06.02.20 23:10,"Orang pertama kesan virus pembunuh novel coronavirus (2019-nCoV)  meninggal dunia pagi ini.

Dr Li Wenliang, doktor di Wuhan, pernah beri amaran menerusi WeChat supaya berhati-hati susulan kejadian di sebuah pasar makanan laut di tempatnya yang sebabkan 7 org tidak sedarkan diri. https://t.co/NRNG3LBcuE",,https://www.twitter.com/user/status/1225557475736408064,12565,9940,10.26
Enrique Santiago,06.02.20 22:50,"Un antiviral cubano es utilizado en China para frenar la epidemia del coronavirus. Es un orgullo para toda la humanidad que un país socialista bloqueado y acosado durante 60 años, esté en la vanguardia de la investigación biotecnológica. #CubaEsSalud https://t.co/hdku1tb7uP",,https://www.twitter.com/user/status/1225552276884008961,5955,10910,73.68
