Name,User,Location,Total tweets,Retweets,Images,Links,Chats,Text tweets,Impacts,Followers,User value,Tweets value
@TitaniaMcGrath,Titania McGrath,,7,0,1,2,0,4,3376602,483783,870.07,6422.36
@CarlosVerareal,Carlos Vera,Guayaquil,1,0,0,0,0,1,482964,482964,1038.56,1038.56
@lenasituations,Léna Situations,,1,0,0,0,0,1,482469,482469,857.46,857.46
@CarlosFGalan,Carlos F. Galán,Bogotá COLOMBIA,4,0,0,1,0,3,1890328,482385,863.39,3476.57
@DrSJaishankar,Dr. S. Jaishankar,"New Delhi, India",3,0,1,1,0,1,1441834,480627,1027.45,3390.49
@GeracaodeValor,Flávio Augusto,Orlando,2,0,0,0,0,2,951782,480038,1033.71,2051.2
@HotFreestyle,Hot Freestyle,"Toronto, Ontario",1,0,1,0,0,0,480032,480032,863.97,1036.76
@RonWyden,Ron Wyden,Oregon,5,0,0,3,0,2,2389900,479095,1061.05,5611.6
@dhruv_rathee,Dhruv Rathee,,6,0,2,1,0,3,2801321,478978,853.84,5419.7
@nytpolitics,NYT Politics,Washington Bureau,1,0,0,1,0,0,478488,478488,1109.97,1220.97
@polimernews,Polimer News,Chennai,1,0,1,0,0,0,478424,478424,1021.99,1226.39
@hiroyuki_ni,"ひろゆき, Hiroyuki Nishimura",Somewhere in internet.,1,0,0,1,0,0,477937,477937,1130.21,1243.23
@anygabrielly,Any Gabrielly,,1,0,0,0,0,1,477847,477847,1022.75,1022.75
@JulianCastro,Julián Castro,"San Antonio, TX",2,0,0,1,0,1,954997,477499,1055.38,2216.29
@jsolomonReports,John Solomon,,110,0,0,110,0,0,50590401,477391,862.12,100860.11
@Orrego,Claudio Orrego,Chile,1,0,0,0,0,1,477241,477241,857.66,857.66
@PhilstarNews,Philstar.com,"Manila, Philippines",6,0,5,5,0,0,2791896,476829,1015.97,7684.74
@cenkuygur,Cenk Uygur,Los Angeles,2,0,0,0,0,2,950234,476594,1059.82,2125.68
@superiIudido,Iludido,,5,0,0,0,0,5,2240340,475944,770.29,4002.26
@WinamaxSport,Winamax Sport,Paris,1,0,1,0,0,0,475766,475766,1021.97,1226.36
@BullyingFutbol,Bullying Futbolero ⚪,Ciudad de Mexico,1,0,1,0,0,0,475681,475681,849.86,1019.83
@waltshaub,Walter Shaub,,15,0,1,9,0,5,6972664,475601,1042.57,16442.07
@BMarmoldeLeon,Blanca Rosa Mármol,Caracas,3,0,0,0,0,3,1426302,475434,850.81,2552.43
@richieofarrill_,Ricardo O’Farrill,México,1,0,1,0,0,0,474982,474982,1017.82,1221.38
@McFaul,Michael McFaul,"Stanford, California",6,0,0,5,0,1,2809434,473854,1058.98,6811.37
@NCDCgov,NCDC,"Abuja, Nigeria",81,0,74,16,4,0,26201072,473143,1012.54,67206
@mattgaetz,Matt Gaetz,"Fort Walton Beach, FL",11,0,0,10,0,1,5120261,473004,1024.61,12120.78
@tomsegura,Tom Segura AKA Mr. Ladybug,Los Angeles,1,0,0,0,0,1,472130,472130,1020.95,1020.95
@SAfmnews,SAfm news,South Africa,1,0,0,0,0,1,471975,471975,845.88,845.88
@lhmandetta,Henrique Mandetta,Brasil,30,0,7,23,0,3,8220017,471229,1010.23,20580.04
@carolecadwalla,Carole Cadwalladr,,26,0,1,25,0,0,12125559,470694,1038.45,29562.22
@STVNews,STV News,Scotland,1,0,1,1,0,0,470422,470422,1019.01,1345.09
@JoeyKing,Joey King,your moms house ,1,0,0,0,0,1,470357,470357,1021.97,1021.97
@Keir_Starmer,Keir Starmer,London,8,0,2,5,0,2,3365652,470230,1021.48,8218.58
@myaccessbank,Access Bank Plc,"Victoria Island, Lagos.",1,0,1,0,0,0,470227,470227,1006.13,1207.36
@TheLancet,The Lancet,"London, New York, Beijing",2,0,1,2,0,0,922043,469144,1037.87,2555.02
@Tejasvi_Surya,Tejasvi Surya,"Bengaluru, India",7,0,4,2,0,1,3171675,468602,1002.44,7774.06
@DaftLimmy,twitch.tv/Limmy,Glasgow,1,0,1,0,0,0,467649,467649,1011.71,1214.05
@ShefVaidya,Shefali Vaidya.,"Pune, Maharashtra",7,0,3,0,0,4,3262662,467521,1004.38,7611.82
@MollyJongFast,Molly Jong-Fast🏡,,20,0,1,13,0,6,9151126,466836,1023.09,21608.71
@PhilipRucker,Philip Rucker,"Washington, DC",25,0,0,17,0,8,11340296,466348,1052.6,27422.1
@cvpayne,Charles V Payne,New Jersey & New York,11,0,0,3,0,8,5033996,465951,1013.17,11266.59
@MaritoAbdo,Marito Abdo,"Asuncion, Paraguay",3,0,2,0,0,1,1288524,465108,998.05,3142.83
@pppenaloza,Pedro Pablo Peñaloza,Caracas,3,0,0,0,0,3,1386546,464329,839.43,2507.95
@SenJeffMerkley,Senator Jeff Merkley,Oregon,3,0,0,2,0,1,1387161,463751,1032.04,3306.99
@CNBCnow,CNBC Now,,5,0,1,4,1,0,2230811,463088,1068.93,4893.94
@soyunargento,PEPE ARGENTO,,1,0,1,0,0,0,462646,462646,826.71,992.05
@Project_Veritas,Project Veritas,"In a bunker, Greater NYC",4,0,2,0,0,2,1839694,461332,1008.36,4425.4
@VPITV,VPItv,Venezuela,2,0,2,0,0,0,915941,461229,984.42,2377.88
@samstein,Sam Stein,"Washington, D.C.",13,0,1,7,0,5,5935796,461020,1055.44,14553.28
@Gendarmerie,Gendarmerie nationale,,1,0,1,0,0,0,460618,460618,1002.05,1202.46
@MiamiHerald,Miami Herald,"Miami, FL",3,0,0,3,0,0,1375014,460545,1042.28,3453.66
@luchio,luciano dolber,buenos aires,1,0,0,0,0,1,460390,460390,988.83,988.83
@maibortpetit,Maibort Petit,United States,15,0,1,11,0,3,6797713,460100,830.28,13345.97
@patricionavia,Patricio Navia,Chile,1,0,0,1,0,0,459996,459996,1003.08,1103.39
@ElHuffPost,El HuffPost,"Madrid, Spain",3,0,2,2,0,0,1374164,458933,1058.59,3834.89
@BrunoLeMaire,Bruno Le Maire,,1,0,1,1,0,0,457239,457239,999.71,1319.62
@sanidadgob,Ministerio de Sanidad,"Madrid, España",7,0,6,1,0,1,2739793,456880,1010.78,7349.03
@MZHemingway,Mollie,Justice on Trial: The Kavanaugh Confirmation and the Future of the Supreme Court,15,0,0,15,0,0,6747601,456796,1012.67,16487.12
@JaySekulow,Jay Sekulow,"Washington, DC",1,0,0,1,0,0,456773,456773,997.19,1096.91
@gazetadopovo,Gazeta do Povo,Brasil,1,0,0,1,0,0,456513,456513,991.57,1090.73
@rameshlaus,Ramesh Bala,"Chennai, India",1,0,0,0,0,1,456413,456413,981.87,981.87
@GovRonDeSantis,Ron DeSantis,,3,0,1,2,0,0,1307183,456058,995.83,3251.87
@EnriqueAlfaroR,Enrique Alfaro,"Jalisco, México",7,0,5,0,0,2,3051563,455796,983.14,7563.26
@Poggi,Diego Poggi,Argentina,1,0,0,0,0,1,454685,454685,978.62,978.62
@YasirQadhi,Dr. Yasir Qadhi,"Dallas, TX",2,0,2,0,0,0,903354,454540,972.19,2346.58
@notafaso,Lo Sinson,bs as,6,0,4,0,0,2,2712918,454427,808.39,5497.38
@epigmenioibarra,epigmenio ibarra,Mexico,1,0,0,1,0,0,454283,454283,990.72,1089.79
@anttrindade,maria capitolina,"Lavras, Brasil",1,0,0,0,0,1,454272,454272,823.44,823.44
@PopCrave,Pop Crave,,16,0,16,0,0,0,7151769,453388,838.85,16123.53
@CarolineLucas,Caroline Lucas,Brighton,5,0,1,4,0,0,2262374,453348,1016.31,5682.06
@icretinoreal,icretino ✪,,5,0,5,0,0,0,2196423,453111,813.66,4747.19
@PurelyFootball,PurelyFootball UK,"England, United Kingdom",1,0,1,0,0,0,453063,453063,818.92,982.7
@StefanMolyneux,"Stefan Molyneux, MA",,4,0,1,0,0,3,1805624,453007,999.94,4204.71
@mariana_godoy,Mariana Godoy,"São Paulo, Brasil",1,0,0,1,0,0,452291,452291,990.22,1089.24
@neal_katyal,Neal Katyal,WashDC Author of IMPEACH ,4,0,0,3,0,1,1793813,451866,985.74,4259.09
@davidschneider,David Schneider,London,12,0,4,4,0,4,5359956,451856,1010.38,13206.08
@DDNational,Doordarshan National,New Delhi,7,0,7,0,0,0,2762677,451701,973.72,7237.63
@mattyglesias,Matthew Yglesias,"Washington, DC",3,0,0,1,0,2,1354872,451624,1078.96,3344.78
@NY1,Spectrum News NY1,New York City,1,0,0,0,0,1,451476,451476,1009.7,1009.7
@benedict_cua,Benedict Cua,"Manila, Philippines",1,0,0,0,0,1,451216,451216,805.87,805.87
@amitmalviya,Amit Malviya,"Prayagraj, Delhi, Bengaluru",8,0,2,5,0,1,3509814,449789,972.15,8458.68
@HLGatell,Hugo López-Gatell Ramírez,,37,0,25,13,0,3,13810534,449508,968.18,35595.83
@thetomska,Thomas ‘TomSka’ Ridgewell 🥵,The Hole,1,0,1,0,0,0,449366,449366,971.53,1165.84
@AliVelshi,Ali Velshi,New York/Philly/The World,3,0,0,0,0,3,1337168,448778,1002.89,2990.07
@ValaAfshar,Vala Afshar,Boston,4,0,4,2,0,0,1788362,448042,1070.66,5405.32
@mauroszeta,Mauro Szeta,"Buenos Aires, Argentina",4,0,3,0,0,1,1744903,447724,971.41,4369.87
@pcmperu,Consejo de Ministros,Lima - Perú,2,0,2,3,0,0,875320,447684,929.13,2504.65
@LuisCarlos,🕶️,"Caracas, Venezuela",5,0,0,1,0,4,2227639,446706,985.52,5014.83
@UNESCO_es,UNESCO en español,Naciones Unidas,1,0,1,1,0,0,446483,446483,992.31,1309.85
@DanielUrresti1,Daniel Urresti,Perú ,1,0,1,0,0,0,445775,445775,799.54,959.45
@shannonrwatts,Shannon Watts,"NRA’s head, rent free",22,0,4,15,0,3,9760835,445555,982.67,23791.29
@CesarFilho,Cesar Filho,São Paulo ,1,0,0,1,0,0,445343,445343,963.26,1059.59
@dbravo,David Bravo,contacto@davidbravo.es,2,0,1,0,0,1,889223,444779,988.54,2174.09
@ibcig,𝗂𝖻𝖼𝗂𝗀 🌍,Malaysia Indonesia Thailand,1,0,1,0,0,0,444326,444326,797.49,956.99
@SkyNewsAust,Sky News Australia,"Sydney, Australia",1,0,0,1,0,0,444234,444234,991.75,1090.93
@Charles_HRH,Prince Charles,"Clarence House, London",1,0,0,0,0,1,443709,443709,809.1,809.1
@CMichaelGibson,C. Michael Gibson MD,Harvard Professor & MD,1,0,1,0,0,0,443240,443240,732.22,878.66
@YuririaSierra,Yuriria Sierra,A un click de distancia,1,0,0,0,0,1,442881,442881,983.81,983.81
@JohnFugelsang,John Fugelsang,"NYC, LA & The Beautiful South",2,0,0,1,0,1,885622,442811,1014.22,2129.86
@rsallesmma,Ricardo Salles MMA,"São Paulo, Brasil",1,0,1,0,0,0,442532,442532,955.36,1146.43
@Pastor__West,Pastor West,Turn on my notifications ,1,0,0,0,0,1,441725,441725,959.48,959.48
@FIFI_Egypt,フィフィ,,1,0,1,0,0,0,441452,441452,997.27,1196.72
@maziehirono,Senator Mazie Hirono,Hawaii,1,0,0,0,0,1,440944,440944,978.5,978.5
@JeudyBruno,Bruno Jeudy,Paris,1,0,0,1,0,0,440833,440833,957.46,1053.21
@EricIdle,Eric Idle,London / Los Angeles,1,0,0,0,0,1,440469,440469,975.68,975.68
@PeterAlexander,Peter Alexander,"Washington, DC",2,0,0,0,0,2,872834,440192,979.83,1944.9
@CADENA100,CADENA 100,,1,0,0,1,0,0,439601,439601,951.09,1046.2
@danieljadue,Daniel Jadue #YoApruebo,Chile,4,0,0,3,0,1,1744725,439151,777.27,3356.47
@RVAwonk,Caroline Orr,,35,0,3,21,0,11,15283182,439048,821.89,30838.36
@MinSeg,Ministerio Seguridad,www.facebook.com/minseg,1,0,1,0,0,0,438540,438540,945.62,1134.74
@revistamongolia,Revista Mongolia,"Mongolia, España",1,0,1,0,0,0,438335,438335,978.4,1174.08
@Tu_IMSS,IMSS,México,3,0,3,1,0,0,1263165,438118,898.16,3407.42
@guyverhofstadt,Guy Verhofstadt,Europe,4,0,0,4,0,0,1748028,437442,971.81,4272.03
@SediqSediqqi,Sediq Sediqqi,Kabul Afghanistan,1,0,0,1,0,0,437394,437394,944.68,1039.15
@prefpolice,Préfecture de Police,"France, Paris",1,0,1,0,0,0,437391,437391,957.94,1149.53
@booska_p,Booska-p.com 😷,France,1,0,0,1,0,0,437213,437213,945.82,1040.4
@thecableng,TheCable,Nigeria,1,0,1,1,0,0,436944,436944,942.56,1244.18
@quemacontece,Quem,Brasil,1,0,0,1,0,0,436901,436901,950.21,1045.23
@Timcast,Tim Pool,"Philadelphia, PA",6,0,1,3,0,2,2612932,436331,980.35,6361.25
@QueridosTextos,Queridos Textos,,1,0,0,0,0,1,435917,435917,791.04,791.04
@AsYouNotWish,Sonam Mahajan,"Jammu, Bengaluru, Mumbai",13,0,5,3,0,6,5632077,435193,944.2,13465.53
@caismila,cami,"Rio de Janeiro, Brasil",1,0,0,0,0,1,435110,435110,784.46,784.46
@caterinabalivo,Caterina Balivo,"Roma, Lazio",1,0,1,0,0,0,434243,434243,938.18,1125.82
@MilyEspindolaa,Mily Espindola,,10,0,0,0,0,10,4284938,433902,769.64,7688.81
@seanspicer,Sean Spicer,,1,0,0,1,0,0,433426,433426,965.1,1061.61
@rolealeatorio,Rolê Aleatório,Descubra,8,0,8,0,0,0,3427062,433382,779.22,7401.8
@BancoMundial,Banco Mundial,Ciudad de Washington,1,0,1,1,1,0,433323,433323,946.72,249.93
@amitabhk87,Amitabh Kant,"Delhi, India",1,0,0,0,0,1,433267,433267,938.74,938.74
@globalnews,Globalnews.ca,,1,0,1,1,0,0,433205,433205,960.28,1267.57
@CINEMANIA_ES,CINEMANIA_ES,España,1,0,1,1,0,0,432029,432029,961.57,1269.27
@LegionHoops,Legion Hoops,LegionHoopsBiz@gmail.com 📩,16,0,1,2,0,13,6909958,432000,797.05,13068.74
@HSHQ,HSHQ,,1,0,1,1,0,0,431737,431737,939.78,1240.51
@PaddyMcGuinness,Paddy McGuinness,Bolton,1,0,0,0,0,1,431375,431375,930.07,930.07
@NAACP,NAACP,"Baltimore, MD",1,0,0,1,0,0,431312,431312,960.68,1056.75
@TreMelvin,tré,pluto,1,0,1,1,0,0,431001,431001,940.48,1241.43
@TheBabylonBee,The Babylon Bee,,14,0,0,14,0,0,5919684,430960,787.4,11920.49
@statedeptspox,Morgan Ortagus,"Dept. of State, Washington, DC",5,0,5,1,0,0,2115686,430417,955.51,5757.93
@TheKairi78,TheKairi78,"Paris, France",1,0,1,0,0,0,430215,430215,774.67,929.6
@Dir_Lokesh,Lokesh Kanagaraj,,1,0,0,0,0,1,430203,430203,925.78,925.78
@BeatrizGMuller,Beatriz Gutiérrez Müller,México,13,0,2,11,0,0,5270915,429810,930.73,12801.67
@MarianneleMag,Marianne,Paris,5,0,0,5,0,0,2138280,429452,962.15,5296.74
@SenoraCatolica,Señora Católica,México,3,0,1,0,0,2,1284059,429307,778.93,2485.33
@justinamash,Justin Amash,Third District of Michigan,2,0,0,1,0,1,849696,428704,966.02,2012.07
@AdamSchiff,Adam Schiff,"Burbank, CA",2,0,1,1,0,0,843095,428286,936.28,2124.4
@PrivateEyeNews,Private Eye Magazine,UK,1,0,0,0,0,1,428171,428171,805.89,805.89
@JeffPassan,Jeff Passan,Kansas City,5,0,1,1,0,4,2117001,427909,992.96,5237.43
@RepKatiePorter,Rep. Katie Porter,"Irvine, CA and Washington, DC",4,0,1,2,0,1,1637355,427130,864.61,3952.48
@RichardEngel,Richard Engel,,6,0,0,1,0,5,2544686,426626,988.79,6038.43
@jamessmat,James Smart,"Washington, DC",1,0,0,0,0,1,426138,426138,919.42,919.42
@teloresumo,Te Lo Resumo🥑,,1,0,1,0,0,0,425647,425647,765.85,919.02
@WeeMissBea,Aisling Bea,Do we even exist?,1,0,0,0,0,1,425518,425518,926.33,926.33
@GlamandGore,Mykie,,1,0,0,0,0,1,425461,425461,920.71,920.71
@ScottAdamsSays,Scott Adams,Pleasanton CA,25,0,0,1,0,24,10485807,425420,955.44,23677.41
@guillier,Alejandro Guillier,Chile,1,0,1,0,0,0,425383,425383,919.95,1103.94
@Amy_Siskind,Amy Siskind 🏳️‍🌈,New York,50,0,1,23,1,26,20799443,425360,955.67,48377.34
@SenSherrodBrown,Sherrod Brown,"Cleveland, OH",3,0,1,3,1,0,1275904,425302,959.17,2532.21
@eugenegu,"Eugene Gu, MD",eugene@coolquit.com,89,0,6,6,37,46,34987165,424892,936.79,53528.11
@abc15,ABC15 Arizona,"Phoenix, AZ",2,0,2,2,0,0,847984,424807,921.41,2436.89
@korndiddy,Zach Kornfeld,,1,0,1,0,0,0,424663,424663,918.87,1102.64
@ChiaraFerragni,Chiara Ferragni,,1,0,1,1,0,0,424105,424105,938.86,1239.3
@WayneDupreeShow,✭ Wayne Dupree ✭,USAF Desert Storm/Shield Vet,22,0,0,22,0,0,9247579,423699,935.47,22479.38
@yenisafakwriter,yusuf kaplan,İstanbul,1,0,1,0,0,0,423233,423233,918.64,1102.37
@benwinston,Ben Winston,Los Angeles and London,1,0,0,1,0,0,423150,423150,925.52,1018.07
@jdealthaus,Jaime de Althaus,,1,0,0,0,0,1,423107,423107,762.82,762.82
@thesundaytimes,The Sunday Times,London,1,0,0,1,0,0,422777,422777,940.09,1034.1
@edoilustrado,EDO,,1,0,0,0,0,1,422500,422500,933.6,933.6
@bazzi,bazzi,,1,0,1,0,0,0,422400,422400,917.97,1101.56
@NyleDiMarco,Nyle DiMarco,,1,0,1,0,0,0,420115,420115,917.87,1101.44
@DanaBashCNN,Dana Bash,"Washington, D.C.",1,0,0,0,0,1,420109,420109,956.95,956.95
@MrsGandhi,Priti Gandhi,"Maharashtra, India",3,0,2,0,0,1,1253872,420005,912.77,3088.93
@PattyArquette,Patricia Arquette,,1,0,0,1,0,0,419849,419849,930.77,1023.85
@MurtazaViews,Murtaza Ali Shah,London,2,0,2,0,0,0,834658,417329,905.73,2173.76
@ourselfworth,Self-Worth ツ,,1,0,0,0,0,1,417164,417164,734.88,734.88
@JuddLegum,Judd Legum,"Washington, DC",22,0,3,5,0,14,9061712,416833,960.4,21959.22
@Santi_ABASCAL,Santiago Abascal,ESPAÑA,5,0,0,3,0,2,2010831,416830,916.66,4703.77
@Liz_Wheeler,Liz Wheeler,,5,0,1,1,0,3,2050674,416681,918.84,4797.52
@vinesfoot,Vines Foot,France,2,0,2,0,0,0,831888,416642,753.33,1810.67
@Tim_Videos,TIM,France,1,0,0,0,0,1,416600,416600,901.09,901.09
@segalink,SEGA L'éveilleur®🚨,SEGATRON HQ LOS ABV NGR UAE FR,7,0,3,4,0,0,2738657,416253,746.96,5646.21
@Yusnaby,Yusnaby Pérez,,1,0,1,0,0,0,415231,415231,901.04,1081.25
@TVVnoticias,TVV Noticias,"Miami,USA",1,0,1,0,0,0,415184,415184,907.51,1089.01
@BashirAhmaad,Bashir Ahmad,"Abuja, Nigeria",17,0,3,2,0,12,6644955,413804,896.39,15164.31
@Wetangulam,Sen.Moses Wetang'ula,,1,0,0,0,0,1,413790,413790,744.94,744.94
@thisisinsider,Insider,"Manhattan, NY",1,0,1,0,0,0,413561,413561,923.85,1108.62
@SteveScalise,Steve Scalise,"Jefferson, LA",16,0,6,2,0,8,6561002,413203,915.32,15822.71
@joncoopertweets,Jon Cooper 🇺🇸,New York,64,0,2,38,0,24,25990103,412905,903.28,60711.61
@khanumarfa,Arfa Khanum Sherwani,delhi,3,0,1,1,0,1,1186241,412488,894.35,2845.1
@ighalojude,Odion Jude Ighalo,,1,0,0,0,0,1,410828,410828,891.32,891.32
@FAIRImmigration,FAIR,"Washington, DC",2,0,0,0,0,2,817711,410526,891.61,1789.62
@alvarodias_,Alvaro Dias,Brasília - Brasil,1,0,0,0,0,1,410477,410477,905.15,905.15
@recisneros,Renato Cisneros,"Madrid, Comunidad de Madrid",1,0,0,1,0,0,410042,410042,745.19,819.71
@mmpadellan,BrooklynDad_Defiant!,"Brooklyn, NY",48,0,4,12,5,27,19344011,409976,744.63,33732.32
@kumparan,kumparan,Jakarta Capital Region,1,0,0,1,0,0,409368,409368,890.82,979.9
@choi_bts2,Soo Choi⁷💜,🇭🇰 Hong Kong ,11,0,6,4,0,1,4443081,408863,760.42,9475.38
@ByronYork,Byron York,"Washington, D.C.",3,0,0,1,0,2,1223730,408854,936.05,2896.15
@jlespert,Jose Luis Espert,"Buenos Aires, Argentina",2,0,0,2,0,0,809686,408571,896.1,1955.32
@Mimirocah1,Mimi Rocah,,2,0,0,2,0,0,812548,408106,903.5,1979.63
@kayleighmcenany,Kayleigh McEnany,,18,0,5,3,0,10,6978175,407763,904.68,16694.74
@weverseshop,Weverse Shop,대한민국 서울,1,0,0,1,1,0,407283,407283,741.32,163.09
@TheAn1meMan,Joey Bizinger,"Tokyo, Japan",2,0,0,0,0,2,813190,406595,883.56,1767.12
@andretrig,André Trigueiro,"Rio de Janeiro, Brasil",1,0,0,0,0,1,406272,406272,894.6,894.6
@SenatorTimScott,Tim Scott,,1,0,0,0,0,1,405864,405864,913.64,913.64
@CorridosYBandas,Corridos & Bandas,"Compton, CA",1,0,1,0,0,0,405638,405638,734.53,881.44
@cobbo3,Charles Onyango-Obbo,Tororo & Nairobi,2,0,1,1,0,0,809454,405554,878.16,2023.74
@RodrigoMaia,Rodrigo Maia,Rio de Janeiro,2,0,0,0,0,2,809885,404945,889.61,1779.21
@brkicks,B/R Kicks,,1,0,1,0,0,0,404702,404702,885.87,1063.04
@NHSuk,NHS,England,5,0,3,3,0,0,1749585,404389,775.93,4678.26
@MajorPoonia,Major Surendra Poonia,India,5,0,2,2,0,1,2018902,404235,877.58,4909.5
@AFPespanol,Agence France-Presse,"Montevideo, Uruguay",31,0,23,1,1,8,11941542,403075,914.4,30567.63
@Essence,ESSENCE,"Brooklyn, NY",1,0,1,1,0,0,402714,402714,897.83,1185.14
@DeLaCalleHum,Humberto de la Calle,"Bogotá, Colombia",1,0,0,0,0,1,402440,402440,875.24,875.24
@JillWineBanks,Jill Wine-Banks,"Chicago, IL",4,0,0,3,0,1,1575768,402207,889.27,3753.68
@brhodes,Ben Rhodes,"Washington, DC",1,0,0,0,0,1,401814,401814,908.3,908.3
@CBSThisMorning,CBS This Morning,United States,1,0,0,1,0,0,401654,401654,913.15,1004.47
@lasillarota,La Silla Rota,"México, Distrito Federal",1,0,1,0,0,0,401607,401607,904.98,1085.98
@MailSport,MailOnline Sport,,1,0,1,1,0,0,401132,401132,896.81,1183.79
@vox_es,vox_es,,13,0,5,10,0,0,5151284,400471,884.64,13174.88
@NHSEngland,NHS England and NHS Improvement,England,9,0,9,4,0,0,3402215,400039,886.82,9415.68
@chitraaum,Chitra Tripathi,Noida,1,0,1,0,0,0,398767,398767,865.04,1038.05
@DrJitendraSingh,Dr Jitendra Singh,INDIA,1,0,1,0,0,0,398684,398684,867.43,1040.92
@ChrisGPackham,Chris Packham,United Kingdom,1,0,0,1,0,0,398677,398677,886.67,975.34
@bbcworldservice,BBC World Service,,2,0,1,2,0,0,797020,398510,916.04,2216.81
@matthaig1,Matt Haig,pale blue dot,2,0,0,1,0,1,793299,397802,886.31,1866.21
@jose_neumanne,José Nêumanne Pinto,Brasil,1,0,0,1,0,0,397756,397756,723.39,795.73
@alfleuco,Alfredo Leuco OK,Capital Federal,1,0,0,0,0,1,397742,397742,724.03,724.03
@LesNews,LesNews,Europe / Canada,2,0,2,0,0,0,793961,397401,744.58,1785.29
@ASlavitt,Andy Slavitt @ 🏡,"Edina, MN and Washington, DC",14,0,1,10,0,3,4843713,396978,909.25,12213.26
@DrLadilla,EliécerPadilla🤠,"Bogotá, Colombia",1,0,1,0,0,0,395910,395910,874.12,1048.94
@angelamrobledo,Ángela María Robledo,Colombia,2,0,0,1,0,1,791738,395869,720.01,1512.02
@MiaFarrow,Mia Farrow,USA ,1,0,0,0,0,1,395634,395634,893.94,893.94
@hodgetwins,Hodgetwins,United States,2,0,1,0,0,1,790693,395584,867.4,1907.35
@wxyzdetroit,WXYZ Detroit,"Detroit, MI",1,0,0,1,0,0,395026,395026,877.1,964.81
@iamdevloper,I Am Devloper,Localhost,1,0,0,0,0,1,394806,394806,750.51,750.51
@Mokobe113,#ONESTENSEMBLE,Paris/Africa,1,0,1,0,0,0,394709,394709,844.52,1013.42
@JRubinBlogger,Jennifer Rubin,Washington DC,8,0,0,7,1,1,3116161,394697,909.23,7038.67
@IgnatiusFarray,Ignatius Farray,,2,0,0,0,0,2,788166,394083,867.17,1734.34
@AlissaWahid,Alissa Wahid,..bersama yang lemah..,2,0,1,0,0,1,785836,392918,857.28,1886.02
@blogdosakamoto,Leonardo Sakamoto,Brasil,4,0,0,2,0,2,1562575,392875,860.55,3620.29
@euronews,euronews,Europe,1,0,0,1,0,0,392657,392657,928.61,1021.47
@Biakicis,Bia Kicis,,11,0,6,5,0,2,4144059,392603,857.02,10523.92
@AmyMcGrathKY,Amy McGrath,"Georgetown, KY",6,0,0,4,0,2,2320367,391941,862.66,5428.75
@msalnacion,Ministerio de Salud de la Nación,Argentina,6,0,6,5,0,0,2292648,391917,830.15,6552.36
@LBC,LBC,United Kingdom,1,0,1,0,0,0,391860,391860,873.49,1048.19
@odiomistweets,ØDIØ,Colombia/LATAM,2,0,1,1,0,0,782555,391392,877.65,2018.1
@KevinMKruse,Kevin M. Kruse,"Princeton, NJ",4,0,0,2,0,2,1559780,391190,886.08,3711.28
@DannaGarcia,Danna Garcia,,1,0,0,0,0,1,391175,391175,859.93,859.93
@RicardoMonrealA,Ricardo Monreal A.,D.F.,2,0,0,0,0,2,777652,390917,851.9,1712.08
@El_Ciudadano,El Ciudadano,Santiago de Chile,1,0,1,0,0,0,390678,390678,703.92,844.7
@realDailyWire,The Daily Wire,"California, USA",1,0,1,0,0,0,390248,390248,868.57,1042.28
@KarolCariola,Karol Cariola Oliva,Chile,1,0,0,1,0,0,389674,389674,710.03,781.03
@rcallimachi,Rukmini Callimachi,"New York, New York",1,0,0,1,0,0,389612,389612,906.51,997.16
@CCP1912oficial,Club Cerro Porteño,Capital del Sentimiento,1,0,1,0,0,0,389580,389580,850.35,1020.42
@mkraju,Manu Raju,The Capitol,16,0,1,6,1,9,6003072,389201,892.7,13760.43
@assemblea,Assemblea Nacional Catalana,Països Catalans,1,0,0,0,0,1,389147,389147,852.6,852.6
@IOL,IOL News,South Africa,2,0,0,2,0,0,772984,389098,848.07,1877.11
@ElyangelicaNews,Elyangelica González,"Miami, FL",2,0,0,0,1,1,778148,389074,862.36,1034.83
@alfredodelmazo,Alfredo Del Mazo,Estado de México,4,0,4,0,0,0,1546434,388797,852.91,4073.13
@qz,Quartz,The World,1,0,0,1,0,0,388236,388236,945.72,1040.29
@Jacob_Rees_Mogg,Jacob Rees-Mogg,,1,0,0,1,0,0,387723,387723,856.98,942.68
@FrankCaliendo,Frank Caliendo,United States,2,0,2,0,0,0,756813,387600,826.35,2027.02
@LoniLove,Loni Love,Hollyweird,1,0,1,0,0,0,387313,387313,866.47,1039.76
@eldestapeweb,El Destape,Argentina,1,0,0,1,0,0,386747,386747,849.6,934.56
@WashTimes,The Washington Times,"Washington, D.C.",2,0,0,2,0,0,765502,386091,922.1,2014.29
@MisterJagger_,JÄGGER,,1,0,1,0,0,0,385866,385866,842.59,1011.11
@HMRCgovuk,HM Revenue & Customs,UK,2,0,2,0,0,0,769829,385718,847.67,2038.3
@leJDD,Le JDD,Paris,1,0,1,1,0,0,385616,385616,859.23,1134.18
@followlasg,The Lagos State Govt,"Lagos, Nigeria",1,0,1,0,0,0,385456,385456,839.2,1007.04
@_BeFoot,BeFoot,,1,0,1,0,0,0,385185,385185,701.21,841.45
@elespanolcom,EL ESPAÑOL,Madrid,1,0,0,1,0,0,385134,385134,885.25,973.78
@ManishTewari,Manish Tewari,New Delhi,1,0,0,1,0,0,384511,384511,841.46,925.61
